value,evcs
1634.4261,0
1558.088,0
1307.8312,0
1664.951,0
1403.1614,0
2238.9321,0
1445.1245,0
1453.7222,0
2160.3713,0
1765.3447,0
2894.8352,0
2978.441,0
3490.4055,0
0.18474352,0
0.028372701,0
173.34248,0
0.013805396,0
1.3748143e-13,0
334.25427,0
804.0308,0
1317.7385,0
994.58484,0
1274.0065,0
1804.5194,0
1801.3525,0
1796.4036,0
2122.9492,0
2844.2666,0
3278.1143,0
1918.257,0
1516.6205,0
1839.3922,0
10.232491,0
0.0018687828,0
47.764458,0
620.9771,0
1504.7584,0
987.32623,0
1519.1104,0
1094.8285,0
308.10504,0
163.23163,0
1436.7551,0
1213.7177,0
1520.2432,0
1894.796,0
3152.3286,0
2358.2358,0
1423.1504,0
1835.4347,0
2883.698,0
3687.8792,0
239.74854,0
167.99765,0
2188.6106,0
498.9976,0
246.02875,0
713.9177,0
858.3625,0
138.83545,0
227.48732,0
512.6698,0
37.83988,0
462.8402,0
424.89038,0
450.22104,0
192.80728,0
803.0975,0
2249.5762,0
2636.9756,0
1832.3717,0
856.9621,0
1271.909,0
1911.092,0
1138.5815,0
1690.8746,0
1548.5112,0
2085.0474,0
2401.401,0
3289.9292,0
2263.5403,0
1816.6409,0
4422.292,0
2938.1929,0
2028.5856,0
3278.444,0
0.0056723407,0
218.4457,0
7.697319,0
0.22303207,0
3.526821,0
0.1841576,0
343.1433,0
463.11188,0
491.0552,0
401.57794,0
215.31786,0
634.6178,0
961.54517,0
1443.9584,0
1857.2286,0
3126.6028,0
2939.1636,0
2246.6355,0
2401.478,0
4946.157,0
3076.0303,0
1760.4934,0
1111.261,0
970.81396,0
694.4383,0
941.0262,0
265.2332,0
56.823414,0
216.13414,0
90.59791,0
87.82098,0
1185.1713,0
2175.168,0
206.73286,0
175.38077,0
394.21414,0
2010.5964,0
474.11157,0
57.33599,0
0.002933659,0
588.9874,0
1093.1869,0
6.948882,0
341.081,0
401.8291,0
349.58606,0
714.91693,0
54.837437,0
3055.6707,0
2840.12,0
832.1453,0
1367.5392,0
1854.5873,0
3833.1792,0
2777.414,0
3625.074,0
17.425955,0
0.0404333,0
0.095284924,0
0.0022947332,0
0.3903096,0
790.46606,0
1506.7147,0
2580.0208,0
1009.02325,0
984.8568,0
1350.8853,0
1966.071,0
1189.8812,0
4123.489,0
4033.0618,0
3106.5332,0
3199.6216,0
3181.897,0
502.30222,0
2490.995,0
2116.699,0
2420.3508,0
1033.4734,0
2267.5515,0
758.2428,0
839.19257,0
343.87134,0
1127.316,0
757.0455,0
76.15569,0
96.02373,0
168.66277,0
80.220955,0
273.67297,0
3840.9934,0
2134.5146,0
2708.922,0
1917.5632,0
2593.9504,0
2996.3684,0
2123.566,0
3335.1165,0
2685.274,0
522.39246,0
0.12658928,0
3.69957e-05,0
978.54193,0
2004.9106,0
2182.8162,0
1506.3727,0
758.02997,0
773.64294,0
3190.7246,0
2634.6318,0
3857.9797,0
3373.5188,0
4619.659,0
3634.7178,0
2330.0017,0
4360.6436,0
4778.1113,0
5442.065,0
3395.6804,0
1854.2552,0
1133.317,0
1213.356,0
930.16266,0
1118.3125,0
608.3812,0
920.25684,0
1445.8507,0
1392.9476,0
1165.9082,0
1089.5254,0
708.49255,0
1273.7339,0
1485.0619,0
1636.4478,0
1434.9551,0
515.96747,0
2755.0496,0
2611.7231,0
3594.621,0
4489.5317,0
2679.0437,0
4192.889,0
2909.443,0
3190.6926,0
3269.3306,0
1347.2664,0
2.2555928,0
0.111414045,0
0.10585069,0
801.81537,0
556.76105,0
0.004747448,0
696.048,0
1493.5155,0
1573.2277,0
83.64222,0
1998.475,0
0.0963728,0
309.2617,0
1460.454,0
263.9245,0
1551.746,0
1460.1963,0
747.966,0
1073.4406,0
1783.8113,0
1170.4788,0
1606.5632,0
2620.1108,0
2616.3623,0
1154.3639,0
4353.135,0
3001.275,0
3379.3613,0
3578.221,0
4889.567,0
5144.3457,0
2890.0437,0
3266.2163,0
5508.505,0
3493.5015,0
2251.2144,0
4064.178,0
0.01728999,0
3.2934346e-13,0
22.220213,0
1323.1825,0
788.23615,0
1413.1365,0
848.9288,0
902.3907,0
568.2524,0
949.06696,0
1461.6287,0
1205.402,0
920.679,0
5296.2036,0
4070.6326,0
2073.1323,0
2782.6604,0
4346.7905,0
4095.2046,0
4476.494,0
3260.781,0
4090.711,0
4519.255,0
1836.3174,0
3734.8955,0
567.0956,0
441.74292,0
695.94446,0
709.5649,0
1024.4158,0
1239.9446,0
1731.0377,0
1523.4175,0
2205.338,0
1737.7291,0
1308.8567,0
1282.6398,0
1853.206,0
2847.451,0
3675.6372,0
3133.0962,0
5720.043,0
3327.414,0
2734.5215,0
2566.4521,0
2158.2185,0
2855.6711,0
3390.4805,0
0.0013048484,0
0.0893736,0
0.45703888,0
0.00012498547,0
154.41238,0
784.0462,0
1316.2871,0
1173.8611,0
2957.9688,0
3653.9238,0
3210.1821,0
1860.9672,0
4672.2954,0
2827.7014,0
3829.578,0
3904.6633,0
3220.591,0
3030.36,0
3191.5596,0
4257.1865,0
3351.8008,0
4042.5896,0
5203.1265,0
4.2086687,0
1.0776259e-14,0
46.976192,0
590.50214,0
740.11975,0
869.5276,0
793.2768,0
811.71814,0
817.02844,0
2487.7722,0
2064.6682,0
2116.576,0
952.5743,0
435.4282,0
534.9466,0
4710.286,0
3402.3574,0
4545.6196,0
4569.7515,0
5537.536,0
3220.1838,0
3243.2334,0
2045.5242,0
1820.41,0
2560.6646,0
0.0027536799,0
0.15924649,0
2399.9475,0
1448.5878,0
2421.165,0
886.9515,0
525.28015,0
177.10333,0
2926.6387,0
905.3454,0
359.70972,0
787.44824,0
2153.4097,0
3.3092692,0
2818.505,0
3592.6975,0
2156.6597,0
2555.737,0
2717.5237,0
1199.6322,0
301.12762,0
52.353157,0
0.014622301,0
0.014751285,0
2.2098096e-13,0
0.025354052,0
331.8415,0
806.5635,0
421.3927,0
806.94147,0
570.2852,0
971.4042,0
1419.1112,0
2742.3896,0
2725.246,0
2985.4512,0
2682.8794,0
2567.8928,0
3716.6755,0
3600.4753,0
1571.6471,0
595.8181,0
362.7324,0
280.30673,0
1379.2568,0
318.87756,0
0.007200163,0
0.0006229276,0
50.212605,0
933.4736,0
1932.2063,0
1525.4985,0
1.0090977,0
2115.1797,0
11.406313,0
930.03656,0
1040.4071,0
1420.2341,0
1323.6937,0
1973.5266,0
681.26685,0
1018.587,0
1088.7919,0
587.95917,0
2288.3254,0
2859.0447,0
2394.8652,0
2450.1125,0
2635.4695,0
346.39224,0
787.7005,0
268.79214,0
2271.8516,0
1908.8611,0
1626.1768,0
476.41837,0
197.55681,0
164.91212,0
502.62256,0
869.9323,0
1732.1825,0
595.96674,0
0.029551564,0
0.09535191,0
0.029602557,0
0.07416438,0
0.0057333335,0
34.6921,0
1.3859788,0
198.04869,0
551.2542,0
531.35736,0
2851.2585,0
2839.9268,0
3123.5603,0
2978.5789,0
2990.857,0
2592.8345,0
2834.653,0
2342.4888,0
2685.4224,0
2349.532,0
3106.9917,0
519.9152,0
2367.219,0
2661.4124,0
2490.2754,0
509.6084,0
800.6498,0
900.7455,0
685.34766,0
2519.316,0
2494.8735,0
2608.4866,0
3162.074,0
2187.582,0
2253.1892,0
2516.4136,0
1848.8116,0
1050.6704,0
1119.9296,0
4307.194,0
3447.646,0
6196.4067,0
2011.741,0
2378.6096,0
2726.642,0
44.110718,0
4.4252596,0
0.8547126,0
1529.4724,0
2174.382,0
1303.694,0
0.03636577,0
0.0645635,0
0.4422406,0
3.295209,0
42.39881,0
349.9976,0
928.9588,0
3862.0435,0
3918.6772,0
4717.055,0
3524.9136,0
2774.294,0
2904.127,0
2579.246,0
2924.9192,0
3319.0308,0
1900.8625,0
2571.2788,0
2610.9307,0
3626.3499,0
2682.4355,0
148.86166,0
1388.2137,0
35.82072,0
1447.1364,0
1649.0234,0
878.3983,0
1159.9961,0
1927.8046,0
2680.0076,0
2153.7908,0
2750.6887,0
1595.031,0
3097.8782,0
3167.3381,0
3195.64,0
3470.5078,0
2305.2456,0
1816.9952,0
1564.0198,0
1895.7946,0
2372.5815,0
2291.78,0
2429.4434,0
2280.5437,0
633.8209,0
2522.129,0
1278.85,0
1316.7401,0
652.42444,0
0.016352098,0
3.0939052,0
0.05581351,0
0.004835438,0
1810.4817,0
990.23645,0
4465.434,0
3977.2246,0
3363.5093,0
3301.612,0
3878.3008,0
2556.175,0
3439.0918,0
3697.5188,0
3827.3953,0
3633.6855,0
4034.387,0
3970.0715,0
3416.98,0
102.55925,0
0.24707727,0
165.17676,0
127.91985,0
665.74274,0
565.1297,0
853.4311,0
1415.1995,0
1678.279,0
1835.8496,0
1696.4736,0
2069.361,0
2563.4036,0
2008.4088,0
2707.2354,0
3224.6677,0
2124.1025,0
2642.0645,0
3529.9478,0
1829.7397,0
240.15787,0
146.17693,0
48.68363,0
1.9517262,0
1916.3241,0
2913.1677,0
717.84735,0
0.0009168934,0
3.5193353e-15,0
0.007489129,0
0.005883316,0
0.06401055,0
1.8365315,0
2505.441,0
3343.281,0
3132.512,0
4676.751,0
3626.4956,0
3652.4636,0
2399.658,0
3600.443,0
3463.5244,0
2881.7698,0
4893.749,0
4272.275,0
3901.511,0
1866.3608,0
2724.1997,0
2710.7305,0
0.6268661,0
640.89716,0
951.1031,0
1123.6837,0
1041.3671,0
1028.2018,0
1306.2213,0
1396.4683,0
1752.5078,0
2466.9453,0
2209.2397,0
2313.7354,0
3254.397,0
2773.3564,0
1529.271,0
2706.4355,0
2282.1035,0
2575.4812,0
1.573493,0
11.242166,0
0.0117006395,0
0.03927243,0
1.5605075e-13,0
0.2329829,0
0.24964496,0
7.4855137,0
0.23855327,0
0.25562128,0
0.0404373,0
0.63917667,0
1911.3147,0
2615.6262,0
2642.2134,0
3923.9,0
3504.9575,0
3989.7957,0
3745.9849,0
3529.4312,0
2129.8706,0
2580.419,0
2263.4604,0
268.15747,0
1.7320776,0
2.545119,0
5.4134855,0
1753.419,0
2397.9233,0
2711.024,0
2710.8298,0
2214.4575,0
3246.462,0
4743.355,0
3327.7249,0
2614.3796,0
2546.3723,0
3051.2407,0
3872.353,0
1538.7338,0
2950.3076,0
3863.5762,0
3242.1367,0
28.705538,0
6.5188613,0
0.17054017,0
0.0011458668,0
0.59303206,0
9.024735,0
0.025938984,0
43.569645,0
3.3324635,0
1346.563,0
554.84155,0
731.415,0
914.8083,0
1074.8733,0
1392.8307,0
1365.423,0
1906.0094,0
1606.6401,0
2277.248,0
2229.7324,0
160.3537,0
0.73517555,0
0.41389188,0
15.720208,0
194.52,0
293.1524,0
191.26277,0
1999.4277,0
673.41534,0
4673.0405,0
6222.3735,0
3429.9238,0
4837.378,0
3391.3582,0
2641.593,0
5357.812,0
3369.5505,0
3540.716,0
3336.4006,0
3081.8013,0
3374.7283,0
3505.8237,0
3930.3154,0
3167.0442,0
2584.1921,0
1.9534038,0
729.03546,0
1042.9202,0
477.4238,0
1219.8187,0
631.1367,0
843.9067,0
1074.7203,0
1765.3044,0
1572.2958,0
1632.8374,0
1921.8915,0
2942.7554,0
3262.6467,0
2784.979,0
7208.365,0
9.022661,0
8.562185,0
10.57662,0
339.78345,0
1748.0718,0
864.27356,0
87.23332,0
0.6200909,0
0.010598768,0
3.0668291e-24,0
0.02819872,0
0.29102516,0
0.20164555,0
0.019313753,0
4452.0195,0
4056.9688,0
3427.039,0
3301.2097,0
3495.7224,0
2591.52,0
3409.0278,0
3534.2476,0
932.2818,0
1046.9692,0
2114.7192,0
255.21764,0
0.39069858,0
0.3717118,0
1400.0599,0
2044.8087,0
1814.5295,0
1903.6383,0
2079.8816,0
1345.5854,0
2175.3423,0
1851.0369,0
5032.9854,0
4068.1274,0
5649.068,0
4490.479,0
4011.0996,0
3509.1082,0
4657.166,0
5370.486,0
9.72843,0
95.10039,0
20.392006,0
8.918405,0
118.2927,0
15.8801775,0
31.076324,0
0.0007459133,0
0.058453206,0
1.3367675e-09,0
26.688768,0
162.28798,0
3415.439,0
2839.1582,0
1573.1254,0
1320.297,0
2951.3616,0
2232.8303,0
306.30557,0
1036.731,0
12.887124,0
0.28063437,0
0.25762704,0
0.11892917,0
1.6194859,0
29.575432,0
1008.6237,0
0.007532124,0
0.0053393794,0
0.0097738635,0
934.4212,0
648.5562,0
170.50676,0
6.9115286,0
0.07065478,0
831.9711,0
515.3466,0
811.14813,0
1466.2463,0
1785.3564,0
897.8405,0
384.58276,0
1523.9529,0
10.8712,0
459.73666,0
892.5284,0
4687.8706,0
6294.7803,0
5004.7607,0
5326.4644,0
5549.1587,0
3843.2112,0
4414.15,0
3833.2217,0
3458.5076,0
2632.8293,0
2136.098,0
3151.2942,0
2992.0166,0
2755.2434,0
3283.4275,0
2642.489,0
951.9097,0
899.6477,0
1422.2645,0
6814.2695,0
3360.7922,0
2362.6697,0
2349.7356,0
2888.6248,0
2380.0837,0
3498.5657,0
2701.1335,0
4863.7456,0
8695.512,0
4919.9956,0
3083.6006,0
5581.205,0
1791.9508,0
655.9136,0
541.6184,0
261.50214,0
78.76825,0
0.0001479828,0
1.9626589,0
154.1393,0
27.023195,0
0.18017705,0
0.22307207,0
1.2998488e-05,0
0.00067592144,0
0.120310016,0
0.7764637,0
19.9511,0
3832.668,0
2939.4043,0
1685.0322,0
843.91833,0
1435.3058,0
2546.0535,0
2764.4487,0
3070.8074,0
2599.1792,0
1793.3456,0
1819.6509,0
2727.16,0
2366.8293,0
1826.056,0
1770.0134,0
2810.5095,0
2284.1135,0
2819.6501,0
5314.7974,0
4644.3047,0
5484.657,0
255.7705,0
450.9258,0
2249.4167,0
4641.709,0
3680.9294,0
3986.596,0
4476.7207,0
4207.112,0
3584.2073,0
2004.2018,0
1416.5941,0
1427.789,0
308.9265,0
14.9760475,0
705.5394,0
0.008363028,0
115.54542,0
10.522703,0
0.37820604,0
0.5358047,0
47.705563,0
1124.8,0
1835.2186,0
3922.0303,0
3408.2068,0
3959.7134,0
2351.3447,0
929.9339,0
26.558098,0
958.0356,0
2220.079,0
2022.1498,0
2742.486,0
2896.4941,0
4917.388,0
2573.9053,0
2926.0818,0
2416.8306,0
1166.4272,0
5208.73,0
68.04841,0
517.9585,0
2559.1597,0
2925.6743,0
880.43146,0
258.8782,0
352.51794,0
1822.203,0
4511.515,0
3798.631,0
3163.1465,0
3422.5842,0
2698.9138,0
3513.1216,0
337.4904,0
2575.559,0
0.77792454,0
0.50096774,0
0.00026896875,0
0.36793524,0
0.024423162,0
0.056627415,0
21.57695,0
99.84674,0
41.981865,0
57.59718,0
1369.4592,0
4192.7197,0
4859.618,0
3063.4814,0
3192.6262,0
1920.9885,0
1786.7626,0
2101.86,0
4424.814,0
2417.066,0
1761.252,0
3128.7654,0
2417.5435,0
1795.5812,0
1904.4242,0
4299.058,0
1397.9745,0
765.52924,0
265.47787,0
6.924806,0
1018.1754,0
205.6454,0
394.2888,0
421.72726,0
701.7166,0
1681.3983,0
753.40857,0
3150.415,0
2763.78,0
1877.9824,0
3579.09,0
421.65274,0
576.94385,0
841.8534,0
1744.8672,0
3163.6426,0
2079.4182,0
1712.653,0
0.003950541,0
1.944099,0
88.610825,0
3.7696788,0
2838.1091,0
3613.5747,0
2796.5344,0
3080.0764,0
2747.8682,0
2401.716,0
2370.3276,0
1682.2094,0
199.44884,0
572.695,0
2617.7776,0
562.3257,0
2308.27,0
1716.6942,0
415.15237,0
2283.7764,0
2271.8333,0
1739.0378,0
367.8509,0
148.61456,0
1.1458617,0
0.0044544823,0
0.00012998488,0
110.58973,0
174.10222,0
0.266701,0
0.071451694,0
559.8279,0
709.01306,0
4909.7783,0
3699.7595,0
2925.2212,0
2790.5657,0
3651.6365,0
359.3379,0
583.0375,0
168.37027,0
1247.347,0
3621.9807,0
1800.7815,0
1891.3776,0
2226.2231,0
2218.8538,0
3430.3152,0
2586.6897,0
7226.281,0
6341.7104,0
2274.6372,0
2765.8645,0
4025.616,0
1221.1083,0
2400.4111,0
2435.43,0
2445.2803,0
1117.4656,0
556.7306,0
489.57446,0
230.23764,0
513.9032,0
2335.7776,0
3330.031,0
2547.9204,0
473.5583,0
604.3367,0
879.85535,0
129.48291,0
0.0020537612,0
5.445417,0
0.28391096,0
17.537971,0
0.002848669,0
3.1822067e-12,0
2.4365987e-12,0
21.145409,0
1102.5491,0
977.7544,0
931.3092,0
1184.306,0
3661.2292,0
6842.599,0
1690.7537,0
3505.9568,0
2616.114,0
610.39276,0
211.51892,0
710.7007,0
595.1939,0
2028.2699,0
2224.2346,0
2489.882,0
2406.031,0
3133.877,0
3248.5554,0
3574.0144,0
1563.6776,0
6071.138,0
4463.157,0
2562.041,0
8074.4116,0
3092.8342,0
2289.7603,0
2284.0693,0
3657.3608,0
4078.9214,0
1374.955,0
849.69714,0
667.5207,0
3988.4995,0
3488.519,0
1373.7579,0
1636.0363,0
446.65457,0
1.4216337,0
2.1557975,0
0.75195354,0
0.0033096152,0
0.16296706,0
69.12177,0
66.40319,0
6.6470874e-13,0
5.431819,0
40.24073,0
508.60556,0
1019.83307,0
449.29562,0
436.57587,0
2491.7546,0
1501.4358,0
1413.6589,0
2114.28,0
1541.1698,0
883.3338,0
2230.4575,0
837.1874,0
2150.592,0
2053.7166,0
2226.3887,0
2029.5308,0
2352.676,0
1113.8046,0
4605.899,0
5185.108,0
3411.2659,0
6774.822,0
6746.8604,0
1544.425,0
2468.438,0
2554.1064,0
2729.473,0
3129.1646,0
3997.7493,0
2846.4434,0
1982.7461,0
1543.3086,0
919.71936,0
2262.503,0
4588.1787,0
1382.704,0
1571.199,0
1260.509,0
580.81433,0
0.016284108,0
316.98096,0
2047.8958,0
3484.0989,0
4698.029,0
581.2096,0
1.7663476,0
6.3915334e-13,0
1382.1599,0
8733.025,0
1372.642,0
212.97859,0
1359.8688,0
1380.6321,0
2285.0903,0
2390.1248,0
2537.3354,0
3916.5073,0
2507.7568,0
1851.8916,0
1001.9555,0
1595.5089,0
3081.454,0
3388.846,0
2119.5098,0
2131.4766,0
511.7395,0
134.8267,0
1888.0422,0
1074.8989,0
3084.9197,0
1195.4028,0
183.17072,0
1643.6069,0
3189.478,0
2109.9668,0
1784.645,0
2770.181,0
3296.276,0
3980.73,0
2216.8909,0
2157.1519,0
2501.9126,0
2608.079,0
3953.404,0
2281.2686,0
3520.4114,0
477.56088,0
2.6827402,0
411.27502,0
1953.1833,0
1239.6776,0
1311.139,0
1036.6198,0
134.11504,0
31.222048,0
1172.0878,0
2280.584,0
3048.5972,0
1464.4843,0
545.41754,0
506.38828,0
871.4844,0
887.5185,0
1635.2568,0
756.82367,0
793.33844,0
3037.3296,0
1966.258,0
1635.3354,0
1607.4716,0
2012.9702,0
2927.579,0
1957.6305,0
454.76135,0
6.735909,0
3.7305982,0
84.56115,0
152.00343,0
255.52617,0
449.54028,0
2282.585,0
2068.0881,0
2198.8264,0
3419.6172,0
2555.4668,0
3142.2012,0
2674.8118,0
2362.0598,0
458.85724,0
2362.1519,0
2117.101,0
2047.471,0
2233.3486,0
2905.2437,0
3948.3218,0
3432.8984,0
883.5934,0
29.715717,0
431.96573,0
451.85294,0
701.268,0
2235.9766,0
1248.7836,0
224.31093,0
26.616371,0
2271.667,0
2805.7888,0
549.8187,0
27.319351,0
1420.8088,0
1368.169,0
1696.6769,0
773.79553,0
1895.371,0
2664.2183,0
1948.6584,0
2712.8716,0
1440.6912,0
274.6084,0
91.52408,0
124.27293,0
559.5758,0
1925.6101,0
838.9118,0
129.76137,0
2.20221,0
61.485924,0
740.74255,0
566.5272,0
474.51425,0
918.51984,0
1145.8314,0
3375.1309,0
1718.4071,0
920.53656,0
1666.2612,0
2639.0195,0
4061.3335,0
4057.3586,0
2855.4915,0
1538.6189,0
1777.8975,0
2296.6587,0
1278.831,0
3372.4744,0
2283.7563,0
1403.0406,0
81.27736,0
1100.8663,0
768.7087,0
1252.6746,0
1248.0261,0
643.7931,0
11.6155615,0
13.593167,0
629.0892,0
1013.7158,0
1014.499,0
1547.4778,0
3622.4011,0
2213.8704,0
28.951006,0
267.81448,0
1503.6189,0
704.18365,0
1290.9875,0
3492.3462,0
3384.7253,0
4698.282,0
2130.2612,0
2292.4714,0
3528.845,0
1984.9567,0
3654.1235,0
4815.4097,0
1357.218,0
291.60367,0
276.7285,0
180.29079,0
389.57605,0
2011.5809,0
6091.79,0
382.2649,0
1641.708,0
928.72504,0
977.1468,0
0.26379034,0
1520.8552,0
2612.3164,0
3557.4165,0
3884.8638,0
5111.421,0
2591.303,0
726.6576,0
1093.3337,0
2437.83,0
1287.9928,0
926.14496,0
218.99802,0
0.0011028721,0
3993.3528,0
6401.4697,0
9512.318,0
4776.3574,0
2850.4905,0
1577.1442,0
99.8624,0
211.51917,0
1501.9816,0
958.4596,0
2981.875,0
3561.0527,0
6243.1064,0
4349.848,0
1080.8873,0
710.48096,0
792.63947,0
245.80605,0
1097.6602,0
129.58286,0
1.8212383,0
2884.6763,0
1070.2042,0
1744.2552,0
1872.9462,0
2614.1523,0
2482.3125,0
1885.6758,0
1729.8585,0
865.08905,0
153.12117,0
64.66348,0
2496.8596,0
2499.8882,0
2750.3867,0
8993.383,0
2320.479,0
708.6765,0
1027.3738,0
1478.2737,0
1628.3275,0
569.0167,0
1758.7822,0
2364.3162,0
3144.5295,0
2099.4368,0
4224.207,0
2659.6594,0
396.24265,0
2149.1914,0
1364.839,0
1463.9802,0
1511.1837,0
286.14383,0
1077.2423,0
7309.576,0
1385.8167,0
5580.073,0
550.63074,0
844.25745,0
306.3438,0
460.1437,0
631.7397,0
1391.2098,0
641.8621,0
1781.5917,0
124.4012,0
1838.4084,0
2074.853,0
1766.1512,0
2880.6274,0
3103.421,0
2404.4856,0
598.2385,0
433.04492,0
0.31198674,0
1460.876,0
914.5704,0
1342.5942,0
2178.1646,0
3058.968,0
1198.248,0
5352.8975,0
446.2079,0
0.049238272,0
10.631343,0
65.24302,0
224.09175,0
306.9269,0
1238.9092,0
1164.7765,0
600.3489,0
837.14825,0
714.8851,0
2220.2935,0
1342.3523,0
1127.6544,0
1435.1107,0
1847.1294,0
1792.764,0
326.48926,0
548.60034,0
1438.0474,0
1720.0459,0
2137.8804,0
2661.184,0
3091.6968,0
2070.4146,0
1718.655,0
2408.8938,0
298.26352,0
5153.8696,0
6219.553,0
2.4009,0
155.4142,0
21.980352,0
537.43176,0
909.39325,0
0.42886615,0
742.35706,0
902.71783,0
1913.2446,0
1047.0056,0
1107.9794,0
1106.8042,0
941.6142,0
726.1665,0
1262.9261,0
1200.0093,0
158.8378,0
668.2843,0
1857.3032,0
1948.6838,0
2110.2783,0
1031.8505,0
1162.3888,0
2552.8635,0
1765.2991,0
2441.5232,0
1585.7573,0
406.0298,0
2101.2788,0
1238.2562,0
0.06404356,0
0.006991187,0
0.7090846,0
0.7254807,0
105.95507,0
313.8121,0
1573.3728,0
1187.1523,0
978.895,0
1272.8013,0
1010.5584,0
824.9593,0
1111.9359,0
1353.3911,0
573.2967,0
1160.6166,0
1253.205,0
1634.804,0
1513.5238,0
1997.787,0
2017.6871,0
1669.4777,0
2464.751,0
2394.5623,0
1348.557,0
1890.9629,0
1416.2996,0
562.669,0
1740.1892,0
1946.5813,0
579.69556,0
0.040770262,0
1.9435041,0
1.0998721e-05,0
568.82556,0
871.67694,0
798.7232,0
703.9909,0
378.56717,0
556.36426,0
1034.8566,0
1474.8815,0
1328.7201,0
914.3777,0
1572.4417,0
907.01843,0
451.46136,0
440.6672,0
155.75732,0
1153.7593,0
1538.0964,0
1882.6396,0
1824.3328,0
1953.0844,0
3149.7395,0
2322.8152,0
2458.6597,0
343.1824,0
2741.5833,0
2325.065,0
111.56907,0
1.1931212,0
0.0050864085,0
0.007600116,0
1.7172333,0
342.96356,0
0.5650053,0
88.97864,0
323.9875,0
49.233208,0
281.279,0
548.7557,0
442.2287,0
189.79045,0
1469.7252,0
2070.0928,0
655.17957,0
1147.2314,0
112.36834,0
1898.671,0
1438.4791,0
1742.8715,0
928.9508,0
164.35594,0
2256.8384,0
1073.7307,0
1631.516,0
831.8273,0
1842.572,0
2471.0015,0
2245.2163,0
2403.7554,0
3076.831,0
2646.875,0
2547.896,0
2446.4287,0
1449.5591,0
498.0011,0
1036.4174,0
935.70544,0
1371.2389,0
1615.0891,0
1180.1832,0
2449.095,0
520.2657,0
2160.0193,0
1340.2701,0
0.83825153,0
0.039875366,0
122.255806,0
22.363955,0
142.7422,0
206.96681,0
268.43237,0
3364.8442,0
4076.4636,0
3998.8555,0
776.422,0
2.5686421,0
100.04437,0
36.399197,0
331.1056,0
304.28726,0
85.448006,0
0.50432336,0
8.299035e-05,0
2364.2756,0
1906.993,0
1048.6102,0
852.8372,0
3378.8708,0
22.76912,0
127.67758,0
7.551546e-14,0
72.29941,0
642.01904,0
243.03584,0
2071.376,0
2095.6252,0
1123.0924,0
230.53345,0
932.67584,0
682.04755,0
929.76465,0
3033.7717,0
1455.825,0
0.014585304,0
1.8375744,0
9.53836,0
17.017714,0
1.822688,0
708.75836,0
2489.4187,0
2366.4827,0
728.6103,0
1436.7224,0
900.6995,0
882.2572,0
1875.5776,0
2346.3955,0
3305.183,0
3224.8755,0
38.141575,0
1302.6813,0
942.00165,0
2222.148,0
637.76306,0
451.77225,0
1355.5867,0
2682.1895,0
3235.071,0
113.475105,0
1745.405,0
2462.4363,0
2578.3074,0
104.214325,0
54.46625,0
127.65329,0
1076.5643,0
1982.5363,0
2827.442,0
2590.6226,0
328.9963,0
1333.563,0
2588.2344,0
102.649414,0
492.83313,0
213.16504,0
231.88484,0
137.5167,0
26.717701,0
140.14035,0
839.82385,0
679.2558,0
0.0007769097,0
0.0011758633,0
8.798977e-05,0
0.0025687013,0
0.0001659807,0
0.1471209,0
0.0001969771,0
1.213265,0
0.00068292074,0
0.0028186725,0
0.0014168352,0
0.0048384373,0
0.007857086,0
1.5844839,0
0.004098524,0
0.028319707,0
0.0013488432,0
57.184467,0
26.486942,0
0.0072981515,0
1.0940808,0
0.040234324,0
0.066206306,0
198.62479,0
46.061104,0
8.927123,0
1.2886301,0
0.06277071,0
12.986181,0
343.21658,0
808.88763,0
5169.2324,1
3967.879,1
3942.2283,1
3486.8843,1
3445.7988,1
3397.11,1
3374.8682,1
3304.5886,1
3234.5098,1
3103.9446,1
3048.448,1
3040.703,1
2911.8691,1
2856.9177,1
2844.2441,1
2791.1497,1
2754.9182,1
2699.5703,1
2669.7544,1
2567.9458,1
2495.5828,1
2475.9475,1
2439.4014,1
2414.1926,1
2411.269,1
2398.5044,1
2390.5898,1
2390.0127,1
2385.6948,1
2322.1475,1
2286.3918,1
2242.6392,1
2220.855,1
2205.46,1
2176.5117,1
2123.3137,1
2112.39,1
2096.114,1
2073.4133,1
2071.8845,1
2047.6891,1
1986.287,1
1967.7828,1
1954.3798,1
1877.9105,1
1877.2485,1
1872.0103,1
1847.0883,1
1845.608,1
1772.1803,1
1751.8185,1
1748.4563,1
1705.8353,1
3338.4749,2
1625.7231,1
3233.6091,2
1602.2659,1
4739.534,3
1549.9624,1
1535.9354,1
1505.9343,1
2993.07,2
2943.5344,2
2891.3667,2
2741.6216,2
1354.0786,1
2659.215,2
1266.3706,1
2518.2437,2
2480.1,2
1217.2736,1
3625.4314,3
1170.5813,1
2321.5322,2
2303.5352,2
1135.6573,1
1119.7754,1
2128.3552,2
1972.2089,2
975.22217,1
2839.8547,3
3691.606,4
888.7387,1
884.5729,1
1735.5491,2
858.2696,1
2563.893,3
850.5082,1
1612.0103,2
1600.0198,2
763.07874,1
3020.829,4
1495.3634,2
2233.7393,3
689.8204,1
1357.7815,2
1312.0072,2
654.462,1
1284.7141,2
625.23474,1
1839.8107,3
1224.422,2
1829.1833,3
1131.0442,2
1663.2687,3
2212.3425,4
